ResponseId,ih_final,qid,text,review_topic,w3_qid,respect,enjoy_numConf_original,persuasive_numConf_original,articulatedConf_original,informativeConf_original,aggressiveConf_original,persuasive_meConf_original,enjoy_numConf_conf,persuasive_numConf_conf,articulatedConf_conf,informativeConf_conf,aggressiveConf_conf,persuasive_meConf_conf,original_text,posConf
R_33Dz5HUJURy5Pga,n,gc_IHy_16,Gun laws should be made stricter. Some worry about loosing their first amendment rights but thats irrelevant. There should be universal background checks. I am sure that the gun ownership laws in the United States are NOT strict enough. I think that gun ownership laws in the United States should be made stricter now.,gc,gc_IHy_16_2,37.142857142857146,0,0,0,0,0,0,0,0,0,0,0,0,False,False
R_eD1ruiRTya1ZjCp,n,gc_IHy_16,Gun laws should be made stricter. Some worry about loosing their first amendment rights but thats irrelevant. There should be universal background checks. I am sure that the gun ownership laws in the United States are NOT strict enough. I think that gun ownership laws in the United States should be made stricter now.,gc,gc_IHy_16_2,37.142857142857146,1,1,1,1,0,1,0,0,0,0,0,0,False,False
R_0CK4Nv0RVdTGWT7,y,gc_IHy_60,Gun ownership laws seem to be too loose but I'm not sure. I have not done enough research to know for sure. All I have seen is the rise in numbers of mass shootings. But I don't know if stricter gun laws will solve the problem.,gc,gc_IHy_60_0,26.11111111111111,0,0,0,0,0,0,0,0,0,0,0,0,True,False
R_12xmCtxCT2QMSqy,n,gc_IHy_60,The numbers do not lie; gun ownership laws are too weak and have lead to more shootings. Fix the gun ownership laws and fix the problem.,gc,gc_IHy_60_1,26.11111111111111,0,0,0,0,0,0,0,0,0,0,0,0,False,False
R_2TXIzElvjrLXYiN,n,gc_IHy_60,Gun ownership laws are much too loose. All the research confirms this. There is a steep rise in numbers of mass shootings. I know without a doubt stricter gun laws will solve the problem.,gc,gc_IHy_60_2,26.11111111111111,0,1,1,0,0,1,0,0,0,0,0,0,False,False
R_3G1A6xVeEY1qkS7,n,im_IHn_76,"It's obvious that recent immigration into the U.S. has done more good than harm because immigrants made America. I'm certain that there are no negative impacts on the resources needed to handle the influx. There's plenty of housing, food, and healthcare. The U.S. is more than capable of accepting immigrants.",im,im_IHn_76_0,70.0,1,0,1,1,0,1,1,1,1,1,1,1,True,True
R_3lSUwfhf3BG3QZX,y,im_IHn_76,"I think that recent immigration into the U.S. has done more good than harm because immigrants made America. I think that there are no negative impacts on the resources needed to handle the influx. There seems to be plenty of housing, food, and healthcare. The U.S. is probably more than capable of accepting immigrants.",im,im_IHn_76_2,70.0,0,0,0,0,0,0,1,1,1,1,1,1,False,True
R_1Cw3lcEkghyih97,y,im_IHn_76,"I think that recent immigration into the U.S. has done more good than harm because one could argue that immigrants made America. There appears to be no negative impacts on the resources needed to handle the influx. There's plenty of housing, food, and healthcare. The U.S. is probably more than capable of accepting immigrants.",im,im_IHn_76_1,70.0,1,0,0,1,0,0,1,1,1,1,1,1,False,True
R_3Rq01urm7DZ5qcO,n,im_IHn_23,Immigrants bring so much to our country. They bring great food and culture. They also bring a work ethic we need. So stop with this prejudice towards them.,im,im_IHn_23_0,38.75,0,0,0,0,1,0,0,0,0,0,0,0,True,False
R_3dFXka1A16hHdWe,n,im_IHn_23,Immigrants bring so much to our country. They bring great food and culture. They also bring a work ethic we need. So stop with this prejudice towards them.,im,im_IHn_23_0,38.75,1,1,1,1,1,1,0,0,0,0,0,0,True,False
R_piOyYXwPDt5qSTT,y,im_IHn_23,I'm no expert but Immigrants bring so much to our country. They bring great food and culture. They also bring a work ethic we need. So stop with this prejudice towards them.,im,im_IHn_23_1,38.75,0,0,0,0,0,0,0,0,0,0,0,0,False,False
R_ymUtb8tqtUS6tLX,n,im_IHn_96,Immigrants are good for the United States. They have made strong contributions to the US economy. There is no doubt about this. There should be no limits to immigration into the US.,im,im_IHn_96_0,50.0,0,1,1,1,0,1,1,1,1,1,1,1,True,True
R_1rdD4lgMZ9XC17U,y,im_IHn_96,"I think immigrants are good for the United States. They seem to have made strong contributions to the US economy. I would like to think that there should be no limits to immigration into the US, but I'm not an expert.",im,im_IHn_96_2,50.0,0,0,0,0,0,0,1,1,1,1,1,1,False,True
R_2QFjL9Xh5yHnpKX,y,im_IHn_96,Immigrants can be good for the United States. They generally make strong contributions to the US economy. There are few doubts about this. There should be less limits to immigration into the US.,im,im_IHn_96_1,50.0,1,1,0,0,0,1,1,1,1,1,1,1,False,True
R_31AjFjMjOcHObl7,n,im_IHn_34,"I certainly believe that recent immigration have done more good than harm in some important ways. For example, immigrants definitely have a positive impact on our economy by paying taxes, inadvertently raising the wages for some workers, and increasing the size of the labor force. This leads to a larger, more productive, and efficient economy which is good and I can see absolutely no problems with this. Immigrants also always contribute to the diversity of American culture through their ethnic cusines, language, and the arts. Anyone who does not think this way fails to recognize the obvious benefits of recent immigration.",im,im_IHn_34_0,50.0,0,0,0,0,0,0,0,0,1,0,1,0,True,True
R_2pLaoH7KXk8UAjG,y,im_IHn_34,"I believe that recent immigration have done more good than harm in some important ways, but I'm not sure. For example immigrants have a positive impact on our ecomomy by paying taxes, inadvertently raising the wages for some workers, and increasing the size of the labor force. This leads to a a larger, more productive and efficient economy which is good and I can see no problems with this. Immigrants also always contribute to the diversity of American culture through their ethnic cuisines, language, and the arts.",im,im_IHn_34_2,50.0,1,1,1,1,0,1,1,1,1,1,1,1,False,True
R_BWmmyeOyCDS9R3X,y,im_IHn_34,"Recent immigration might have done more good than harm in some important ways. For example, immigrants definitely have a positive impact on our economy by paying taxes, inadvertently raising the wages for some workers, and increasing the size of the labor force. This leads to a larger, more productive, and efficient economy which is good but I am no expert. Immigrants also always contribute to the diversity of American culture through their ethnic cusines, language, and the arts. If you can look at these benefits you might understand the positives of recent immigration.",im,im_IHn_34_3,50.0,1,1,1,1,0,1,1,1,1,1,1,1,False,True
R_3pBSnNWNPeDMCqJ,n,im_IHn_97,"Anyone who does not agree with immigration is not American. This country was founded on immigration and to turn them away is the opposite of our values. Immigrants are vital to our survival and anyone who says otherwise should move to another country. Nothing bad comes from immigration. People are people regardless, and once they are here they are American period.",im,im_IHn_97_0,58.0,0,0,0,0,0,0,1,1,1,1,1,1,True,True
R_1fdvWitd0xIxoZm,y,im_IHn_97,"Some people feel that anyone who does not agree with immigration is not American. They say that this country was founded on immigration and to turn them away is the opposite of our values. I believe Immigrants are vital to our survival and anyone who says otherwise might consider researching the role immigrants actually play in our society. I'm not an expert, but I don't think anything bad comes from immigration. People are people regardless, and once they are here they may consider themselves American, too.",im,im_IHn_97_2,58.0,1,0,1,1,0,0,1,1,1,1,1,1,False,True
R_3sAZhcQdxGJMA2t,y,im_IHn_97,"Not everyone agrees with immigration. I think that this country was founded on immigration and that if we turn them away might not be good. Immigrants can be vital to our survival, but I could be incorrect. There can be good and bad things that come from immigration. People are people regardless, and I think once they are here they should be American.",im,im_IHn_97_1,58.0,0,0,1,0,0,0,1,1,1,1,1,1,False,True
R_3FKWbQU6oZLRqNA,n,im_IHn_126,"Our whole country is founded on immigration. Unless you are a descendent of an Indigenous individual, your family some number of generations ago came to this country as immigrants. Immigrants are undoubtedly the backbone that keeps this country moving forward.",im,im_IHn_126_0,76.375,1,0,0,0,0,0,1,1,1,1,0,1,True,True
R_1pyTGFLokryhCGD,y,im_IHn_126,"I believe our country is founded on immigration. Unless you are a descendant of an Indigenous individual, your family some number of generations ago probably came to this country as immigrants. I'm not sure, but I believe immigrants are the backbone that keeps this country moving forward.",im,im_IHn_126_1,76.375,0,0,1,1,0,0,1,1,1,1,1,1,False,True
R_2sd5d0M8eo1nNzS,y,im_IHn_126,"Our whole country is founded on immigration. I'm no historian, however unless you're descendent of an Indigenous individual, then your family some number of generations ago came to this country as immigrants. Immigrants are possibly the backbone that keeps this country moving forward.",im,im_IHn_126_2,76.375,0,0,0,0,0,0,1,1,1,1,1,1,False,True
R_3G1A6xVeEY1qkS7,n,im_IHn_1,"It is obvious that the only way the U.S. economy can continue to grow and thrive is through continual immigration. Without early immigrants, our country would never have become the economic powerhouse that it is. Without recent immigration, we would not have enough doctors, nurses, farm workers, IT workers, etc. to keep our economy functioning at an optimum level. In fact, we need more immigrants, if we are to continue to be the world's leading economy. Recent immigrants are doing the work that Americans no longer want to do or are willing to do, which is a reflection of how fully employed the country's workers have been of late.",im,im_IHn_1_0,63.57142857142857,0,1,1,1,0,1,1,1,1,1,1,1,True,True
R_1NEYiH23eL1qW1x,y,im_IHn_1,"I'm not an expert, but it seems to me from what I've read that it is important for the U.S. economy to continue to grow and thrive, and continual immigration helps with that. Without early immigrants, our country would likely not have become the economic powerhouse that it is. Without recent immigration, we likely would not have as many doctors, nurses, farm workers, IT workers, etc. to keep our economy functioning at an optimum level. I could be wrong, but it seems like we may need more immigrants if we are to continue to be a leading economy. Recent immigrants are doing much of the work that many Americans no longer want to do or are willing to do, which seems to be a reflection oof how fully employed the country's workers have been of late.",im,im_IHn_1_2,63.57142857142857,1,1,1,1,0,0,1,1,1,1,1,1,False,True
R_30cm5SzfdlKp7ZO,y,im_IHn_1,"I feel the only way the U.S. economy can continue to grow and thrive is through continual immigration. Without early immigrants, our country would never have become the economic powerhouse that it is. Without recent immigration, we would not have enough doctors, nurses, farm workers, IT workers, etc. to keep our economy functioning at an optimum level. I think we need more immigrants, if we are to continue to be the world's leading economy. Recent immigrants are doing the work that Americans no longer want to do or are willing to do, which is a reflection of how fully employed the country's workers have been of late. Although, I would like to hear others' opinions on the issue.",im,im_IHn_1_3,63.57142857142857,0,0,0,0,0,0,1,1,1,1,1,1,False,True
R_1LCyzsyq2966D1n,n,im_IHn_54,There is no doubt that immigration has always helped America. I don't see any reason why we shouldn't allow immigrants into the country. People who have doubted this have always been wrong. There is no point in bringing this up.,im,im_IHn_54_0,39.166666666666664,0,0,0,0,1,0,0,0,0,0,0,0,True,False
R_2QLOqakUfoPLpQG,n,im_IHn_54,There is no doubt that immigration has always helped America. I don't see any reason why we shouldn't allow immigrants into the country. People who have doubted this have always been wrong. There is no point in bringing this up.,im,im_IHn_54_0,39.166666666666664,0,0,1,0,0,0,0,0,0,0,0,0,True,False
