ResponseId,qid,w3_qid,ih_final,review_q_order,review_assignment,review_topic,review_ih,review_type,persuasive,enjoy,qnum,enjoy_num,persuasive_num,weight_enjoy,weight_persuasive,informative,articulated,aggressive,persuasive_me,index_all,index_obj,female,age,white,hispanic_ind,college,topic_oppinion_num,seven_point_party_num,weight_index_all,weight_index_obj,text
R_3FJzy8dkO2nvQ4T,im_IHy_136,im_IHy_136_3,n,im_IHy_102_1|im_IHy_38_2|im_IHy_113_2|im_IHy_136_3|im_IHy_85_1,im_IHy_ed,im,IHy,ed,Extremely persuasive,Extremely enjoyable,4,4,4,0.07692307692307693,0.07692307692307693,4,4,0,4,4,4,0,73,1,0,1,-1,-2,0.07692307692307693,0.07692307692307693,"I adamantly think that immigration is helpful to the US because it brings diversity to the commons. I also adamantly think that immigrants are the backbone of the country, at least that is what I was always taught. Immigrants well might take jobs that natural citizens would not, or so I have always read. There's a miniscule chance that I could be wrong, but my feeling is that immigrants are a plus."
R_3FJzy8dkO2nvQ4T,im_IHy_85,im_IHy_85_1,n,im_IHy_102_1|im_IHy_38_2|im_IHy_113_2|im_IHy_136_3|im_IHy_85_1,im_IHy_ed,im,IHy,ed,Very persuasive,Extremely enjoyable,5,4,3,0.1,0.1,3,3,0,2,3.1666666666666665,3.5,0,73,1,0,1,-1,-2,0.1,0.1,Recent immigration has helped our country. The postives that immigrants bring to the US outweigh the negative. There are many jobs that immigrants qualify for that Americans don't want. And they also bring culture to our country.
R_3nUY8IeEBobb4Hh,im_IHn_104,im_IHn_104_2,y,im_IHn_104_2|im_IHn_9_1|im_IHn_71_3|im_IHn_74_2|im_IHn_18_4,im_IHn_ed,im,IHn,ed,Slightly persuasive,Very enjoyable,1,3,1,0.1111111111111111,0.1111111111111111,3,3,0,2,2.6666666666666665,2,0,55,1,0,1,-2,2,0.1111111111111111,0.1111111111111111,"I think that the US is better because it allows more people in. I'm no expert, but I think that the country needs more workers and immigration might help that problem. With more immigration, there could also be more tax to be collected off new citizens. I hope that people can understand that we are a country of immigrations that might do better with diversity."
R_3nUY8IeEBobb4Hh,im_IHn_9,im_IHn_9_1,y,im_IHn_104_2|im_IHn_9_1|im_IHn_71_3|im_IHn_74_2|im_IHn_18_4,im_IHn_ed,im,IHn,ed,Moderately persuasive,Very enjoyable,2,3,2,0.06666666666666667,0.06666666666666667,3,3,0,3,3,2.5,0,55,1,0,1,-2,2,0.06666666666666667,0.06666666666666667,"I feel that recent immigration into the United States of America has been good for the American people and economy. In my opinion, there has been little harm due to immigration into America recently. Immigrants, on the whole, are hard-working members of society who do not commit crimes and instead are productive members of society. I feel that those opposed to immigration should get to know immigrants to better understand why they come to this country. I feel that the United States is well served by immigration and is better for it."
R_3nUY8IeEBobb4Hh,im_IHn_71,im_IHn_71_3,y,im_IHn_104_2|im_IHn_9_1|im_IHn_71_3|im_IHn_74_2|im_IHn_18_4,im_IHn_ed,im,IHn,ed,Not at all persuasive,Very enjoyable,3,3,0,0.09090909090909091,0.09090909090909091,1,2,0,1,1.8333333333333333,1.5,0,55,1,0,1,-2,2,0.09090909090909091,0.09090909090909091,"Recent immigration into the U.S may be good for the country. Im no expert, but it could bring in new ideas and diversify the population. I think we have too many people that are similar in this country as it is."
R_3nUY8IeEBobb4Hh,im_IHn_74,im_IHn_74_2,y,im_IHn_104_2|im_IHn_9_1|im_IHn_71_3|im_IHn_74_2|im_IHn_18_4,im_IHn_ed,im,IHn,ed,Not at all persuasive,Moderately enjoyable,4,2,0,0.14285714285714285,0.14285714285714285,0,0,2,0,0.6666666666666666,1,0,55,1,0,1,-2,2,0.14285714285714285,0.14285714285714285,Immigration may be good for the economy but there are some who disagrees. They might not understand immigrant struggles and they are possibly close-minded. I think that immigration helps the economy. More than likely others just may not see that point.
R_3nUY8IeEBobb4Hh,im_IHn_18,im_IHn_18_4,y,im_IHn_104_2|im_IHn_9_1|im_IHn_71_3|im_IHn_74_2|im_IHn_18_4,im_IHn_ed,im,IHn,ed,Not at all persuasive,Slightly enjoyable,5,1,0,0.0625,0.0625,0,0,4,0,0.16666666666666666,0.5,0,55,1,0,1,-2,2,0.0625,0.0625,"Anyone who believes that immigration is bad for the US is likely uneducated. People who do not like immigration are likely racist. I am open to speaking to these kind of people to hear their side, but I do not trust people who hold those views. They need to read a book and learn about what this nation was built on."
R_2e3inAbfFU2stcG,cc_IHn_134,cc_IHn_134_2,y,cc_IHn_134_2|cc_IHn_6_4|cc_IHn_108_1|cc_IHn_81_1|cc_IHn_199_4,cc_IHn_ed,cc,IHn,ed,Slightly persuasive,Slightly enjoyable,1,1,1,0.14285714285714285,0.14285714285714285,0,3,0,0,1.5,1,1,55,1,0,1,0,0,0.14285714285714285,0.14285714285714285,"Evidence has shown that climate change is real and does cause damage to our earth. Extreme weather events may have other explanations, but this could be an explanation too."
R_2e3inAbfFU2stcG,cc_IHn_6,cc_IHn_6_4,y,cc_IHn_134_2|cc_IHn_6_4|cc_IHn_108_1|cc_IHn_81_1|cc_IHn_199_4,cc_IHn_ed,cc,IHn,ed,Not at all persuasive,Slightly enjoyable,2,1,0,0.06666666666666667,0.06666666666666667,0,1,0,0,1,0.5,1,55,1,0,1,0,0,0.06666666666666667,0.06666666666666667,"The US should do more to prevent climate change. I am not a climatologist, but our actions are contributing to global warming which is likely causing extreme weather events. Laws & regulations could help protect our planet. This needs to be done, while also balancing the economic needs of the country."
R_2e3inAbfFU2stcG,cc_IHn_108,cc_IHn_108_1,y,cc_IHn_134_2|cc_IHn_6_4|cc_IHn_108_1|cc_IHn_81_1|cc_IHn_199_4,cc_IHn_ed,cc,IHn,ed,Not at all persuasive,Slightly enjoyable,3,1,0,0.09090909090909091,0.09090909090909091,0,1,0,0,1,0.5,1,55,1,0,1,0,0,0.09090909090909091,0.09090909090909091,"I feel that climate change is an important problem, and something should be done about it. I believe it is an important problem and I don't think we've acted urgently enough."
R_2e3inAbfFU2stcG,cc_IHn_81,cc_IHn_81_1,y,cc_IHn_134_2|cc_IHn_6_4|cc_IHn_108_1|cc_IHn_81_1|cc_IHn_199_4,cc_IHn_ed,cc,IHn,ed,Not at all persuasive,Not at all enjoyable,4,0,0,0.14285714285714285,0.14285714285714285,0,1,0,0,0.8333333333333334,0,1,55,1,0,1,0,0,0.14285714285714285,0.14285714285714285,"The U.S. could possibly do more to prevent climate change. I think that no matter how much it costs, this is something that should take priority. Money could be budgeted for this purpose even if it means decreasing other budgeted areas. Climate change is probably happening and it should be dealt with immediately if possible."
R_2e3inAbfFU2stcG,cc_IHn_199,cc_IHn_199_4,y,cc_IHn_134_2|cc_IHn_6_4|cc_IHn_108_1|cc_IHn_81_1|cc_IHn_199_4,cc_IHn_ed,cc,IHn,ed,Moderately persuasive,Moderately enjoyable,5,2,2,0.06666666666666667,0.06666666666666667,2,2,0,2,2.3333333333333335,2,1,55,1,0,1,0,0,0.06666666666666667,0.06666666666666667,"In my opinion, we must address climate change immediately. Based on what I have researched, we are long past the point of lessening the effects of climate change and must act accordingly. I believe that the government needs to fine those businesses in violation, and countries failing to act should be sanctioned. It's the most important problem we're facing right now, bar none."
R_3iP8lJk2RQXa16U,cc_IHy_65,cc_IHy_65_3,n,cc_IHy_65_3|cc_IHy_34_1|cc_IHy_192_1|cc_IHy_67_1|cc_IHy_74_1,cc_IHy_ed,cc,IHy,ed,Moderately persuasive,Moderately enjoyable,1,2,2,0.09090909090909091,0.09090909090909091,2,2,0,2,2.3333333333333335,2,1,21,1,0,0,1,0,0.09090909090909091,0.09090909090909091,"The US should try to do more to prevent climate change and extreme weather events. There are also a number of benefits to doing so including improving our environment and perhaps leading the world on this issue. For example, a warmer climate will cause an increase in public health risks from heat aggravated illnesses and could make us more suspectible to vector borne diseases. It decrease access to safe water, clean air, and sufficient food supplies. The other side believe that climate change is not happening and we don't need to act now but most scientists believe that it is already in effect."
R_3iP8lJk2RQXa16U,cc_IHy_34,cc_IHy_34_1,n,cc_IHy_65_3|cc_IHy_34_1|cc_IHy_192_1|cc_IHy_67_1|cc_IHy_74_1,cc_IHy_ed,cc,IHy,ed,Slightly persuasive,Slightly enjoyable,2,1,1,0.08333333333333333,0.08333333333333333,0,0,0,1,1.1666666666666667,1,1,21,1,0,0,1,0,0.08333333333333333,0.08333333333333333,"There is good evidence that more should be done to prevent climate change, but some people don't agree. The US should do more to prevent climate change. The US does not do enough to prevent climate change. Many think that the US should do more to prevent climate change."
R_3iP8lJk2RQXa16U,cc_IHy_192,cc_IHy_192_1,n,cc_IHy_65_3|cc_IHy_34_1|cc_IHy_192_1|cc_IHy_67_1|cc_IHy_74_1,cc_IHy_ed,cc,IHy,ed,Not at all persuasive,Not at all enjoyable,3,0,0,0.125,0.125,0,0,0,0,0.6666666666666666,0,1,21,1,0,0,1,0,0.125,0.125,The planet is changing. Climate change is a problem. The weather is different now. There is evidence that the climate is changing.
R_3iP8lJk2RQXa16U,cc_IHy_67,cc_IHy_67_1,n,cc_IHy_65_3|cc_IHy_34_1|cc_IHy_192_1|cc_IHy_67_1|cc_IHy_74_1,cc_IHy_ed,cc,IHy,ed,Moderately persuasive,Moderately enjoyable,4,2,2,0.16666666666666666,0.16666666666666666,0,2,0,2,2,2,1,21,1,0,0,1,0,0.16666666666666666,0.16666666666666666,"The US definitely needs to do all it can to prevent or slow climate change. This is obviously the biggest issue that affects everyone. The environment is one thing that we all have in common and if it's ruined, all other problems become less severe. We have to be doing more."
R_3iP8lJk2RQXa16U,cc_IHy_74,cc_IHy_74_1,n,cc_IHy_65_3|cc_IHy_34_1|cc_IHy_192_1|cc_IHy_67_1|cc_IHy_74_1,cc_IHy_ed,cc,IHy,ed,Not at all persuasive,Not at all enjoyable,5,0,0,0.09090909090909091,0.09090909090909091,0,0,0,0,0.6666666666666666,0,1,21,1,0,0,1,0,0.09090909090909091,0.09090909090909091,We should do more to prevent climate change. We must do more.
R_1hQP9SBtq3Y2D7O,cc_IHn_39,cc_IHn_39_4,y,cc_IHn_39_4|cc_IHn_220_3|cc_IHn_128_1|cc_IHn_52_3|cc_IHn_170_2,cc_IHn_ed,cc,IHn,ed,Slightly persuasive,Moderately enjoyable,1,2,1,0.0625,0.0625,0,2,0,1,1.6666666666666667,1.5,1,52,1,0,1,0,2,0.0625,0.0625,"In my opinion, Climate change is clearly the greatest issue of our time. It is our moral responsibility to future generations that we do everything possible to address it. However, we need to bring together both sides and discuss the issue and what can be done together."
R_1hQP9SBtq3Y2D7O,cc_IHn_220,cc_IHn_220_3,y,cc_IHn_39_4|cc_IHn_220_3|cc_IHn_128_1|cc_IHn_52_3|cc_IHn_170_2,cc_IHn_ed,cc,IHn,ed,Not at all persuasive,Slightly enjoyable,2,1,0,0.08333333333333333,0.08333333333333333,0,1,0,0,1,0.5,1,52,1,0,1,0,2,0.08333333333333333,0.08333333333333333,"Extreme weather will harm the United States in my opinion, and the United States should do something about it. I personally expect that there will be many problems if climate change is not addressed in the United States."
R_1hQP9SBtq3Y2D7O,cc_IHn_128,cc_IHn_128_1,y,cc_IHn_39_4|cc_IHn_220_3|cc_IHn_128_1|cc_IHn_52_3|cc_IHn_170_2,cc_IHn_ed,cc,IHn,ed,Not at all persuasive,Slightly enjoyable,3,1,0,0.125,0.125,0,0,1,0,0.6666666666666666,0.5,1,52,1,0,1,0,2,0.125,0.125,"The US must act to prevent climate change and its effects. Extreme weather events have never been this bad before. Although I'm not a scientist, there is ample evidence that suggests climate change is an urgent issue."
R_1hQP9SBtq3Y2D7O,cc_IHn_52,cc_IHn_52_3,y,cc_IHn_39_4|cc_IHn_220_3|cc_IHn_128_1|cc_IHn_52_3|cc_IHn_170_2,cc_IHn_ed,cc,IHn,ed,Slightly persuasive,Moderately enjoyable,4,2,1,0.08333333333333333,0.08333333333333333,1,1,1,1,1.5,1.5,1,52,1,0,1,0,2,0.08333333333333333,0.08333333333333333,"Data shows climate change is an extreme threat to the U.S. More should be done in order to combat climate change in order to prevent worse scenarios. There should be legislation to protect future generations, otherwise, there will not be a good outcome."
R_1hQP9SBtq3Y2D7O,cc_IHn_170,cc_IHn_170_2,y,cc_IHn_39_4|cc_IHn_220_3|cc_IHn_128_1|cc_IHn_52_3|cc_IHn_170_2,cc_IHn_ed,cc,IHn,ed,Not at all persuasive,Slightly enjoyable,5,1,0,0.07142857142857142,0.07142857142857142,0,0,0,0,0.8333333333333334,0.5,1,52,1,0,1,0,2,0.07142857142857142,0.07142857142857142,"I think the US needs to lead the way in preventing climate change. The US should probably, do more than they are doing now to prevent extreme weather events. I could be wrong but I believe that the US needs to be doing more to prevent climate change. I think that the US doing more is needed."
R_1Q9k22xRQG8DDVw,cc_IHn_104,cc_IHn_104_1,y,cc_IHn_104_1|cc_IHn_200_3|cc_IHn_163_2|cc_IHn_41_1|cc_IHn_78_1,cc_IHn_ed,cc,IHn,ed,Moderately persuasive,Extremely enjoyable,1,4,2,0.125,0.125,0,2,0,3,2.5,3,1,50,1,1,1,2,1,0.125,0.125,Im no expert but it seems that climate change has occurred just in my own lifetime. I feel that we need to do whatever we can to prevent further harm. The world probably needs to be protected for our future generations.
R_1Q9k22xRQG8DDVw,cc_IHn_200,cc_IHn_200_3,y,cc_IHn_104_1|cc_IHn_200_3|cc_IHn_163_2|cc_IHn_41_1|cc_IHn_78_1,cc_IHn_ed,cc,IHn,ed,Moderately persuasive,Extremely enjoyable,2,4,2,0.09090909090909091,0.09090909090909091,2,4,3,4,2.8333333333333335,3,1,50,1,1,1,2,1,0.09090909090909091,0.09090909090909091,"It seems like those who deny the existence of anthropogenic climate change are ignorant and uninformed, and it seems that their arguments lack scientific validity. The overwhelming consensus among experts that I have seen, though I haven't seen everything, is that climate change is real, and the risks it poses to human health, food security, biodiversity, and global stability are severe. Those who argue against taking action on climate change appear to be motived by greed, political ideology, or a lack of concern for future generations. The U.S. having a moral obligation to lead the world in reducing greenhouse gas emissions and transitioning to a low-carbon economy is dependent on things I don't know about, but seems like any delay in taking action is both irresponsible and immoral."
R_1Q9k22xRQG8DDVw,cc_IHn_163,cc_IHn_163_2,y,cc_IHn_104_1|cc_IHn_200_3|cc_IHn_163_2|cc_IHn_41_1|cc_IHn_78_1,cc_IHn_ed,cc,IHn,ed,Slightly persuasive,Extremely enjoyable,3,4,1,0.125,0.125,0,1,3,2,1.5,2.5,1,50,1,1,1,2,1,0.125,0.125,"I am no expert, but if we don't take steps to solve it, climate change will kill humanity within a century or two. This is the most important problem in the world I believe. It affects everyone. No one wants to live in a world that resembles hell."
R_1Q9k22xRQG8DDVw,cc_IHn_41,cc_IHn_41_1,y,cc_IHn_104_1|cc_IHn_200_3|cc_IHn_163_2|cc_IHn_41_1|cc_IHn_78_1,cc_IHn_ed,cc,IHn,ed,Slightly persuasive,Extremely enjoyable,4,4,1,0.08333333333333333,0.08333333333333333,0,1,4,2,1.3333333333333333,2.5,1,50,1,1,1,2,1,0.08333333333333333,0.08333333333333333,I think We must address climate change now. I am not expert but Anyone who disagrees is killing the planet. We have to tackle this now. We will all die if we dont.
R_1Q9k22xRQG8DDVw,cc_IHn_78,cc_IHn_78_1,y,cc_IHn_104_1|cc_IHn_200_3|cc_IHn_163_2|cc_IHn_41_1|cc_IHn_78_1,cc_IHn_ed,cc,IHn,ed,Slightly persuasive,Extremely enjoyable,5,4,1,0.08333333333333333,0.08333333333333333,0,0,1,2,1.6666666666666667,2.5,1,50,1,1,1,2,1,0.08333333333333333,0.08333333333333333,"The US should do probably do more to prevent climate change. The world seems to be suffering. I may not be an expert, but I think it is best to act now. We may be causing climate change."
R_UiNGv6PohR3zh29,cc_IHn_11,cc_IHn_11_3,y,cc_IHn_11_3|cc_IHn_232_2|cc_IHn_25_3|cc_IHn_91_3|cc_IHn_247_4,cc_IHn_ed,cc,IHn,ed,Extremely persuasive,Extremely enjoyable,1,4,4,0.09090909090909091,0.09090909090909091,4,4,0,4,4,4,1,23,1,0,1,2,2,0.09090909090909091,0.09090909090909091,"Climate change is a very serious threat facing America. I think the U.S. should do more to prevent climate change, because I'm worried about the consequences for our future. I understand that some people may have different priorities or opinions on how our country responds to climate change. They may have valid reasons for their views, and I respect that. I would like to learn more about their perspectives and share mine with them."
R_UiNGv6PohR3zh29,cc_IHn_232,cc_IHn_232_2,y,cc_IHn_11_3|cc_IHn_232_2|cc_IHn_25_3|cc_IHn_91_3|cc_IHn_247_4,cc_IHn_ed,cc,IHn,ed,Extremely persuasive,Extremely enjoyable,2,4,4,0.08333333333333333,0.08333333333333333,4,4,0,4,4,4,1,23,1,0,1,2,2,0.08333333333333333,0.08333333333333333,"In my opinion, it is evident that the U.S. needs to take significant steps to prevent climate change and extreme weather events. Although there may be differing opinions on the best course of action, there seems to be a scientific consensus on the role of human activities in causing these issues, although I am not an expert on this topic myself. I think it's essential to prioritize environmental sustainability over short-term economic growth and consider the moral obligation we have to future generations. While there may be some concerns about the feasibility and cost of certain policies, failure to act now may result in catastrophic outcomes that could impact us all."
R_UiNGv6PohR3zh29,cc_IHn_25,cc_IHn_25_3,y,cc_IHn_11_3|cc_IHn_232_2|cc_IHn_25_3|cc_IHn_91_3|cc_IHn_247_4,cc_IHn_ed,cc,IHn,ed,Extremely persuasive,Very enjoyable,3,3,4,0.08333333333333333,0.08333333333333333,4,2,4,4,2.8333333333333335,3.5,1,23,1,0,1,2,2,0.08333333333333333,0.08333333333333333,"Climate change deniers may be reading different books and researching different articles than I am. Possibly, if they spend just one hour learning about the global damages that have already occurred as a result of what many believe to be climate change, they might reconsider their previous position. Some people would not see the increase in extreme weather events, but others may not."
R_UiNGv6PohR3zh29,cc_IHn_91,cc_IHn_91_3,y,cc_IHn_11_3|cc_IHn_232_2|cc_IHn_25_3|cc_IHn_91_3|cc_IHn_247_4,cc_IHn_ed,cc,IHn,ed,Moderately persuasive,Slightly enjoyable,4,1,2,0.08333333333333333,0.08333333333333333,4,2,0,2,2.5,1.5,1,23,1,0,1,2,2,0.08333333333333333,0.08333333333333333,"Climate change is real. Big oil companies are probably the largest culprits. The government should consider more regulations on them. I'm not sure, but I imagine most will agree with providing our future generations with a good environment to thrive"
R_UiNGv6PohR3zh29,cc_IHn_247,cc_IHn_247_4,y,cc_IHn_11_3|cc_IHn_232_2|cc_IHn_25_3|cc_IHn_91_3|cc_IHn_247_4,cc_IHn_ed,cc,IHn,ed,Slightly persuasive,Slightly enjoyable,5,1,1,0.0625,0.0625,1,0,0,1,1.3333333333333333,1,1,23,1,0,1,2,2,0.0625,0.0625,"I'm no expert but, we need to do more to prevent climate change. The lack of care is causing extreme weather events. We need to take better care of the earth. I think people should be more proactive on this."
